Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2020-09-15,"Ten-Digit Dialing",5.12c,"fun climbing!",https://www.mountainproject.com/route/105748421/ten-digit-dialing,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",3.6,4,TR,,Sport,,60,7200
2020-09-12,Lono,V1,"Ran laps on sit start to left dino jugs, good workout without a pad, lots of variations.",https://www.mountainproject.com/route/106058147/lono,1,"Colorado > Morrison/Evergreen/Littleton > Matthews-Winters Park > The Millenium Boulder",2.1,-1,Send,,Boulder,,8,20100
2020-09-10,"Call You",V0,,https://www.mountainproject.com/route/111737686/call-you,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Dasani Area",2.1,2,Flash,,Boulder,,10,20008
2020-09-10,"Tofurkey Variation",V0-1,,https://www.mountainproject.com/route/112295239/tofurkey-variation,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Tofurkey Area",2.2,-1,Flash,,Boulder,,15,20050
2020-09-10,Tofurkey,V1,,https://www.mountainproject.com/route/111016579/tofurkey,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Tofurkey Area",3.0,-1,Send,,Boulder,,15,20100
2020-09-06,"Easy Redhead",5.7,,https://www.mountainproject.com/route/107281754/easy-redhead,1,"Colorado > 10 Mile Canyon > White Cliff",2.2,2,Lead,Onsight,Sport,,70,1800
2020-09-06,"Dirty Blonde",5.8-,,https://www.mountainproject.com/route/107281765/dirty-blonde,2,"Colorado > 10 Mile Canyon > White Cliff",2.3,3,Lead,Onsight,Sport,,140,2000
2020-09-06,"Cool Colorado Rain",5.6,"Rh only",https://www.mountainproject.com/route/112039811/cool-colorado-rain,1,"Colorado > 10 Mile Canyon > White Cliff",1.9,2,Lead,Onsight,Sport,,55,1600
2020-09-06,"Rolling in Your Arms",5.6,"Lh only",https://www.mountainproject.com/route/112048552/rolling-in-your-arms,1,"Colorado > 10 Mile Canyon > White Cliff",2.0,1,Lead,Onsight,Sport,,45,1600
2020-09-05,"Royal Flush",5.9,"w/ Lindsay, Watson, and Mern",https://www.mountainproject.com/route/106811713/royal-flush,7,"Colorado > 10 Mile Canyon > Mount Royal (near Frisco)",3.0,3,Lead,,Sport,,1500,2400
2020-09-03,"Sweaty Betty",5.9-,,https://www.mountainproject.com/route/117913427/sweaty-betty,1,"Colorado > Denver South > Castlewood Canyon SP > C-Section",2.2,1,Lead,Onsight,Sport,,60,2300
2020-09-03,Dystocia,5.9-,,https://www.mountainproject.com/route/117913370/dystocia,1,"Colorado > Denver South > Castlewood Canyon SP > C-Section",2.1,2,Lead,Onsight,Sport,,60,2300
2020-09-03,"Entry Level",5.9-,,https://www.mountainproject.com/route/105749314/entry-level,1,"Colorado > Denver South > Castlewood Canyon SP > C-Section",2.1,2,Lead,Onsight,Sport,5.9,60,2300
2020-09-03,"Little Devil","5.15d V16-17 WI8 M13+ A5+ Steep Snow X","Lucky to walk away with my life.",https://www.mountainproject.com/route/105758724/little-devil,1,"Colorado > Denver South > Castlewood Canyon SP > Bouldering problems > Miscellaneous Castlewood Boulder problems",3.7,4,Attempt,,"TR, Aid, Boulder, Mixed, Ice, Snow","V17 X",,12400
2020-09-01,"X It",5.9,,https://www.mountainproject.com/route/105750850/x-it,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > The Trad Lands",2.1,2,Lead,Onsight,Sport,,50,2400
2020-09-01,"Little Ox",5.7+,,https://www.mountainproject.com/route/105750835/little-ox,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > The Trad Lands",1.5,1,Lead,Onsight,Sport,,30,1900
2020-09-01,"Big O Flyer",5.8,,https://www.mountainproject.com/route/105750844/big-o-flyer,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > The Trad Lands",1.4,1,Lead,Onsight,Sport,,50,2100
2020-08-25,"Lease Agreement",5.10a,,https://www.mountainproject.com/route/105748211/lease-agreement,1,"Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera",2.0,2,TR,,Trad,,50,2600
2020-08-25,"New Lease on Life",5.10a,,https://www.mountainproject.com/route/105748214/new-lease-on-life,1,"Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera",1.7,2,Lead,Onsight,Sport,,50,2600
2020-08-25,"Bosch Blanket Bingo",5.9,,https://www.mountainproject.com/route/105748232/bosch-blanket-bingo,1,"Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera",2.0,1,Lead,Onsight,Sport,,60,2400
2020-08-25,"Topless Etiquette",5.8,,https://www.mountainproject.com/route/105748256/topless-etiquette,1,"Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera",2.2,1,Lead,Onsight,Sport,,85,2100
2020-08-24,Gaston,V1+,,https://www.mountainproject.com/route/107499927/gaston,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > Tree Slab",1.9,-1,Send,,Boulder,,,20110
2020-08-22,"Aces High",5.10-,,https://www.mountainproject.com/route/107281739/aces-high,1,"Colorado > 10 Mile Canyon > Mount Royal (near Frisco)",3.1,3,Lead,Onsight,Sport,,200,2700
2020-08-22,"Royal Flush",5.9,"w/ T.R. Joe, and Dan",https://www.mountainproject.com/route/106811713/royal-flush,6,"Colorado > 10 Mile Canyon > Mount Royal (near Frisco)",3.0,3,Lead,,Sport,,1500,2400
2020-08-13,Foxy,5.10d,,https://www.mountainproject.com/route/105753520/foxy,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.5,3,Lead,Redpoint,Sport,5.10+,80,3500
2020-08-13,"Beginner's Overhang",V-easy,,https://www.mountainproject.com/route/106366885/beginners-overhang,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > Mezzanine",2.0,1,Flash,,Boulder,,10,20000
2020-08-13,"38 Special",V3,,https://www.mountainproject.com/route/106970234/38-special,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > Mezzanine",1.7,2,,,Boulder,,,20300
2020-08-11,Menses,5.10d,"Fell up this one. Severed a nerve on a pocket, left ring finger was numb/tingled for months after",https://www.mountainproject.com/route/105748993/menses,1,"Colorado > Canon City > Shelf Road > The Gallery > Menses Prow",2.9,3,Lead,Fell/Hung,Sport,,70,3500
2020-08-03,Prospector,5.10a,,https://www.mountainproject.com/route/105762795/prospector,1,"Colorado > Independence Pass > Monitor Rock > 5. Iron Side Wall",2.7,3,Lead,Onsight,Sport,,80,2600
2020-08-02,"Grave Line",5.10a,"in the rain, spicy!",https://www.mountainproject.com/route/105754828/grave-line,1,"Colorado > Independence Pass > Monitor Rock > 4. Boulder Wall",2.6,3,Lead,Onsight,Sport,,,2600
2020-08-02,"Squid Kid",5.10a,,https://www.mountainproject.com/route/105755872/squid-kid,1,"Colorado > Independence Pass > Monitor Rock > 3. Trailhead Wall",3.5,4,Lead,Onsight,Sport,,120,2600
2020-07-30,"Hot Stuff",5.10,,https://www.mountainproject.com/route/105749551/hot-stuff,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.9,3,Lead,Flash,Sport,,135,3000
2020-07-29,"Mineral Museum",5.9,,https://www.mountainproject.com/route/105749800/mineral-museum,1,"Colorado > Golden > Clear Creek Canyon > The Crystal Tower",3.1,3,Lead,Onsight,"Trad, Sport",,75,2400
2020-07-29,"Psychedelic Mini-Fridge",5.10c,"2 burns, tried variations. Best is under/right of bolts on first slab and under/left of bolts to the anchor. stable stance can be found by traversing right to clip anchors.",https://www.mountainproject.com/route/112295556/psychedelic-mini-fridge,1,"Colorado > Golden > Clear Creek Canyon > The Crystal Tower",2.2,3,Lead,Onsight,Sport,,90,3200
2020-07-29,"Fill In The Blanks",5.9,,https://www.mountainproject.com/route/109028752/fill-in-the-blanks,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",2.7,1,Lead,Redpoint,Sport,5.10a,70,2400
2020-07-28,"Old Man Kangaroo",5.6,,https://www.mountainproject.com/route/111677574/old-man-kangaroo,1,"Colorado > Golden > Clear Creek Canyon > Other Critters",2.0,1,Lead,Onsight,Sport,,90,1600
2020-07-28,"Curious George Goes Climbing",5.11a,"2nd go ",https://www.mountainproject.com/route/109949573/curious-george-goes-climbing,1,"Colorado > Golden > Clear Creek Canyon > Other Critters",2.6,2,Lead,Redpoint,Sport,5.10+,50,4600
2020-07-28,Labby,5.9-,"No way thats 9",https://www.mountainproject.com/route/109786996/labby,1,"Colorado > Golden > Clear Creek Canyon > Other Critters",2.3,1,Lead,Onsight,Sport,5.7,80,2300
2020-07-27,"Little Kitten",5.10b/c,,https://www.mountainproject.com/route/105760011/little-kitten,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.3,2,Lead,Onsight,Sport,5.10,80,3100
2020-07-26,"Kinky Reggae",5.9+,,https://www.mountainproject.com/route/112787263/kinky-reggae,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > B. Upper Tier > D. Front Triangle",1.6,2,Lead,Onsight,Sport,,50,2500
2020-07-26,Reggaeton,5.9,"Crux bolt pretty high, fun otherwise!",https://www.mountainproject.com/route/112787206/reggaeton,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > B. Upper Tier > D. Front Triangle",1.3,1,Lead,Onsight,Sport,"5.9+ PG13",55,2400
2020-07-26,"Get Up, Stand Up",5.8,,https://www.mountainproject.com/route/112789235/get-up-stand-up,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > B. Upper Tier > D. Front Triangle",1.3,2,Lead,Onsight,Sport,,60,2100
2020-07-26,"If Your Well Runs Dry",5.8-,,https://www.mountainproject.com/route/111279570/if-your-well-runs-dry,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > B. Upper Tier > B. First, Second, and Third Triangles",2.0,2,Lead,Onsight,Sport,,70,2000
2020-07-26,"Three Little Roofs",5.8,,https://www.mountainproject.com/route/111877433/three-little-roofs,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > B. Upper Tier > B. First, Second, and Third Triangles",2.7,3,Lead,Onsight,Sport,,65,2100
2020-07-26,"Undisclosed Location",5.9,,https://www.mountainproject.com/route/110251281/undisclosed-location,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > B. Upper Tier > B. First, Second, and Third Triangles",2.5,2,Lead,Onsight,Sport,,80,2400
2020-07-24,"Unfamiliar Strangers",5.9+,,https://www.mountainproject.com/route/105762684/unfamiliar-strangers,1,"Colorado > Boulder > Boulder Canyon > Animal World > Lower Animal World",2.3,2,Lead,Onsight,Sport,,85,2500
2020-07-24,"Free Willie",5.11a,"2nd go, forgot chalk first time lol. had to dino to ledge 2/3 way up, that was the crux for me.",https://www.mountainproject.com/route/105749956/free-willie,1,"Colorado > Boulder > Boulder Canyon > Animal World > Lower Animal World",3.2,3,Lead,Redpoint,Sport,,80,4600
2020-07-24,Animation,5.8,,https://www.mountainproject.com/route/105749785/animation,1,"Colorado > Boulder > Boulder Canyon > Animal World > Lower Animal World",3.2,3,Lead,Onsight,Sport,,100,2100
2020-07-23,"Royal Flush",5.9,"Traded leads w/ Seb",https://www.mountainproject.com/route/106811713/royal-flush,7,"Colorado > 10 Mile Canyon > Mount Royal (near Frisco)",3.0,3,Lead,,Sport,,1500,2400
2020-07-22,"Fleas and Ticks",5.9,,https://www.mountainproject.com/route/109809168/fleas-and-ticks,1,"Colorado > Golden > Clear Creek Canyon > Cats vs. Dogs Wall",2.6,2,Lead,Onsight,Sport,,85,2400
2020-07-21,"Into the Black",5.10+,"2nd go, brush the sidepull!",https://www.mountainproject.com/route/108198447/into-the-black,1,"Colorado > Golden > Clear Creek Canyon > Cats vs. Dogs Wall",2.3,2,Lead,Redpoint,Sport,5.10,90,3300
2020-07-15,"5th of July",5.9,,https://www.mountainproject.com/route/105748271/5th-of-july,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.9,3,Lead,Onsight,Sport,,95,2400
2020-07-13,"Welcome to the Jungle",5.8+,,https://www.mountainproject.com/route/106850966/welcome-to-the-jungle,1,"Colorado > South Platte > Devil's Head > The Jungle",2.4,3,Lead,Onsight,Sport,,,2200
2020-07-13,"City Ham vs Country Ham",5.6,,https://www.mountainproject.com/route/113834343/city-ham-vs-country-ham,1,"Colorado > South Platte > Devil's Head > Waffle House",2.5,2,Lead,Onsight,Trad,,70,1600
2020-07-13,"The Belgian",5.7,,https://www.mountainproject.com/route/113834348/the-belgian,1,"Colorado > South Platte > Devil's Head > Waffle House",2.9,3,Lead,Onsight,Sport,,70,1800
2020-07-13,"Short Stack",5.7,,https://www.mountainproject.com/route/113834354/short-stack,1,"Colorado > South Platte > Devil's Head > Waffle House",2.2,2,Lead,Onsight,Sport,,85,1800
2020-07-11,"Poker Face",5.8+,,https://www.mountainproject.com/route/105752698/poker-face,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.2,1,Lead,Onsight,"Sport, TR",,80,2200
2020-07-05,"Dizzy Izzy",5.7,,https://www.mountainproject.com/route/119380390/dizzy-izzy,1,"Colorado > Eagle/Vail/Minturn/Red Cliff > Lime Park (a.k.a. Lime Creek) > The Schoolyard",2.5,2,Lead,Onsight,Sport,,45,1800
2020-07-05,"Grand Avenue",5.8,,https://www.mountainproject.com/route/111958033/grand-avenue,1,"Colorado > Eagle/Vail/Minturn/Red Cliff > Lime Park (a.k.a. Lime Creek) > The Schoolyard",1.8,2,Lead,Onsight,Sport,,50,2100
2020-07-05,"Dogs In Detention",5.11a,"3rd go, fun route!",https://www.mountainproject.com/route/117390440/dogs-in-detention,1,"Colorado > Eagle/Vail/Minturn/Red Cliff > Lime Park (a.k.a. Lime Creek) > The Schoolyard",3.2,3,Lead,Redpoint,Sport,,55,4600
2020-07-04,"Black Gold",5.7,"Nightsight w/ Kaite",https://www.mountainproject.com/route/109070301/black-gold,5,"Colorado > Golden > Clear Creek Canyon > Creek Side",3.0,3,Lead,,Sport,,400,1800
2020-07-01,"Lyin' Like a Lion (in Zion)",5.10d,"flashed direct start, will have to go back for left variation, adds a fun traverse before big throw to crimp out right",https://www.mountainproject.com/route/110250991/lyin-like-a-lion-in-zion,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > C. Middle and West Walls",1.8,2,Lead,Redpoint,Sport,5.11-,65,3500
2020-06-28,"Playin' Hooky",5.8,"Darksight w/ Seabass",https://www.mountainproject.com/route/106701638/playin-hooky,4,"Colorado > Golden > Clear Creek Canyon > Creek Side",3.3,4,Lead,,Sport,,400,2100
2020-06-24,"Pony Up",5.8,,https://www.mountainproject.com/route/105748262/pony-up,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.1,1,Lead,Onsight,Sport,,80,2100
2020-06-22,"Dirty Eye",V1,"Tricky traverse, fun roof jugs.",https://www.mountainproject.com/route/119104976/dirty-eye,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Sand Gulch Bouldering",2.5,3,Send,,Boulder,,,20100
2020-06-22,"Teenage Wristband",5.10-,,https://www.mountainproject.com/route/105762054/teenage-wristband,1,"Colorado > Canon City > Shelf Road > The Dark Side",2.8,2,Lead,Onsight,Sport,,80,2700
2020-06-20,"Pueblo Gringos",5.10a/b,,https://www.mountainproject.com/route/105761514/pueblo-gringos,1,"Colorado > Canon City > Shelf Road > The Gallery > Menses Prow",2.5,2,Lead,Onsight,Sport,,40,2800
2020-06-17,"Hamster Huey",5.10b,"guy next to me on GK was using shared holds in the overhang, lowered and sent clean.",https://www.mountainproject.com/route/109949393/hamster-huey,1,"Colorado > Golden > Clear Creek Canyon > Other Critters",2.5,2,Lead,Redpoint,Sport,,50,2900
2020-06-17,"Li'l Snoopy",5.8+,,https://www.mountainproject.com/route/106592870/lil-snoopy,1,"Colorado > Golden > Clear Creek Canyon > The Dog House",2.4,2,Lead,Onsight,Sport,,95,2200
2020-06-16,Abracadabra,5.9,,https://www.mountainproject.com/route/105752980/abracadabra,1,"Colorado > Canon City > Shelf Road > The Gallery > Far Side",2.4,2,Lead,Onsight,Sport,,80,2400
2020-06-16,"Party Hardy Tardy Marty",5.8,,https://www.mountainproject.com/route/117321798/party-hardy-tardy-marty,1,"Colorado > Canon City > Shelf Road > The Gallery > Far Side",1.9,2,Lead,Onsight,Sport,,60,2100
2020-06-16,"Pack Mule",5.7,,https://www.mountainproject.com/route/117321874/pack-mule,1,"Colorado > Canon City > Shelf Road > The Gallery > Far Side",2.1,2,Lead,Onsight,Sport,,40,1800
2020-06-15,"Princess Ella's Magical Adventure",5.8,"led 2 w/ Kaite",https://www.mountainproject.com/route/107326023/princess-ellas-magical-adventure,4,"Colorado > Ouray vicinity (rock) > Waterfall Wall",3.2,3,Lead,Onsight,Sport,,270,2100
2020-06-14,"Tim's Slim Jims",5.7,,https://www.mountainproject.com/route/107679772/tims-slim-jims,1,"Colorado > Ouray vicinity (rock) > Ridgway Dike Wall",2.5,2,Lead,Onsight,Sport,,45,1800
2020-06-14,"Hungry Bucket",5.9-,,https://www.mountainproject.com/route/107703314/hungry-bucket,1,"Colorado > Ouray vicinity (rock) > Ridgway Dike Wall",2.6,3,Lead,Onsight,Sport,,50,2300
2020-06-14,"Full Curl",5.10a,,https://www.mountainproject.com/route/107679739/full-curl,1,"Colorado > Ouray vicinity (rock) > Ridgway Dike Wall",2.7,3,Lead,Onsight,Sport,,75,2600
2020-06-14,"Mac Attack!",5.11a,,https://www.mountainproject.com/route/107339273/mac-attack,1,"Colorado > Ouray vicinity (rock) > Ridgway Dike Wall",2.8,3,Lead,Onsight,Sport,,90,4600
2020-06-14,"Sam's Spam",5.9+,,https://www.mountainproject.com/route/107330525/sams-spam,1,"Colorado > Ouray vicinity (rock) > Ridgway Dike Wall",2.6,2,Lead,Onsight,Sport,,90,2500
2020-06-11,"The Great Zot",5.8+,"into rewritten",https://www.mountainproject.com/route/105748648/the-great-zot,1,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Lumpe to the top",2.8,-1,Lead,Redpoint,Trad,,,2200
2020-06-10,Rewritten,5.7,"led 3 w/ Sebastian",https://www.mountainproject.com/route/105750106/rewritten,5,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Lumpe to the top",3.7,4,Lead,Redpoint,Trad,,650,1800
2020-06-10,Stroh's,5.11-,,https://www.mountainproject.com/route/105758730/strohs,1,"Colorado > Golden > Clear Creek Canyon > Capitalist Crag > Lower Capitalist Crag",2.5,3,Lead,Redpoint,Sport,,60,4700
2020-06-10,Lunchmoney,5.9+,,https://www.mountainproject.com/route/105756478/lunchmoney,1,"Colorado > Golden > Clear Creek Canyon > Capitalist Crag > Lower Capitalist Crag",3.1,3,Lead,Onsight,Sport,,100,2500
2020-06-10,Vitamin-N,5.9,,https://www.mountainproject.com/route/105762651/vitamin-n,1,"Colorado > Golden > Clear Creek Canyon > Capitalist Crag > Lower Capitalist Crag",2.3,2,Lead,Onsight,Sport,,100,2400
2020-06-09,"Beauty for Ashes",5.8,,https://www.mountainproject.com/route/114546912/beauty-for-ashes,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > A. East Wall",2.1,1,Lead,Onsight,Sport,,60,2100
2020-06-09,Irie,5.7,,https://www.mountainproject.com/route/110235645/irie,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > A. East Wall",2.1,2,Lead,Onsight,Sport,,50,1800
2020-06-08,Misunderestimate,5.10b/c,,https://www.mountainproject.com/route/105827433/misunderestimate,1,"Colorado > Golden > Clear Creek Canyon > Little Eiger",2.5,2,Lead,Onsight,Sport,,104,3100
2020-06-06,"Batso Canal",5.10b/c,,https://www.mountainproject.com/route/106220088/batso-canal,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.7,2,Lead,Redpoint,Sport,,55,3100
2020-06-06,"Holiday Road",5.8,,https://www.mountainproject.com/route/106505012/holiday-road,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.2,2,Lead,Onsight,Sport,,70,2100
2020-06-04,Rewritten,5.7,,https://www.mountainproject.com/route/105750106/rewritten,2,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Lumpe to the top",3.7,4,Follow,,Trad,,650,1800
2020-06-04,Rewritten,5.7,,https://www.mountainproject.com/route/105750106/rewritten,3,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Lumpe to the top",3.7,4,Lead,Onsight,Trad,,650,1800
2020-06-03,Freeway,5.0,,https://www.mountainproject.com/route/105752023/freeway,6,"Colorado > Boulder > Flatirons > North > Second Flatiron",3.3,3,Solo,,Trad,,600,1000
2020-06-02,"Finding Nemo",5.5,,https://www.mountainproject.com/route/114948847/finding-nemo,2,"Colorado > Golden > Clear Creek Canyon > The Oz",1.9,2,Lead,Onsight,Sport,,130,1500
2020-05-31,"Captain Underpants",5.6,,https://www.mountainproject.com/route/113532188/captain-underpants,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > The Pooka > 2. Canyon Amphitheater",2.3,2,Lead,Onsight,Sport,,100,1600
2020-05-31,"White Walker",5.4,,https://www.mountainproject.com/route/115679758/white-walker,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > The Pooka > 1. King's Landing",2.2,2,TR,,Sport,,50,1400
2020-05-31,"Night King",5.7,,https://www.mountainproject.com/route/115679695/night-king,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > The Pooka > 1. King's Landing",2.4,1,Lead,Onsight,Sport,,50,1800
2020-05-31,"Ironborn (TR variation to Night King)",5.8,,https://www.mountainproject.com/route/115681419/ironborn-tr-variation-to-night-king,1,"Colorado > South Platte > Staunton State Park > Staunton Rocks > The Pooka > 1. King's Landing",1.6,2,TR,,TR,,50,2100
2020-05-30,Ruper,5.8+,,https://www.mountainproject.com/route/105748774/ruper,1,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Tower One",3.6,4,Follow,,Trad,,240,2200
2020-05-30,Ruper,5.8+,,https://www.mountainproject.com/route/105748774/ruper,2,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Tower One",3.6,4,Lead,Onsight,Trad,,240,2200
2020-05-29,Opus,5.7,,https://www.mountainproject.com/route/117130136/opus,1,"Colorado > Golden > Clear Creek Canyon > Other Critters",2.0,-1,Lead,Onsight,Sport,,130,1800
2020-05-29,"Fat Lipped Gofur",5.8+,,https://www.mountainproject.com/route/110104305/fat-lipped-gofur,1,"Colorado > Golden > Clear Creek Canyon > Other Critters",2.0,2,Lead,Onsight,Sport,,75,2200
2020-05-27,"Period Piece",5.8-,"Runout af",https://www.mountainproject.com/route/105755854/period-piece,1,"Colorado > Canon City > Shelf Road > The Gallery > Menses Prow",2.4,3,Lead,Onsight,Sport,"5.8+ PG13",90,2000
2020-05-27,"First Blood",5.8,,https://www.mountainproject.com/route/105764676/first-blood,1,"Colorado > Canon City > Shelf Road > The Gallery > Menses Prow",2.9,3,Lead,Onsight,Sport,,70,2100
2020-05-27,"Caught in the Middle",5.8,,https://www.mountainproject.com/route/112270910/caught-in-the-middle,1,"Colorado > Canon City > Shelf Road > The Gallery > Menses Prow",2.0,2,Lead,Onsight,Sport,,80,2100
2020-05-27,"True to Tradition/Tucker's Faith",5.7+,,https://www.mountainproject.com/route/105756613/true-to-traditiontuckers-faith,1,"Colorado > Canon City > Shelf Road > The Gallery > Menses Prow",1.6,1,Lead,Onsight,Sport,,30,1900
2020-05-27,"Original Route",5.8-,"Groundfall potential.",https://www.mountainproject.com/route/105927036/original-route,2,"Colorado > Canon City > Shelf Road > The Gallery > Menses Prow",1.4,0,Lead,Onsight,Sport,"5.8 PG13",20,2000
2020-05-27,"Sick of Tradition",5.8,,https://www.mountainproject.com/route/118648351/sick-of-tradition,1,"Colorado > Canon City > Shelf Road > The Gallery > Menses Prow",2.8,3,Lead,Onsight,Sport,,50,2100
2020-05-24,"Unknown 8+",5.8+,,https://www.mountainproject.com/route/112402387/unknown-8,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",2.1,2,Lead,Onsight,Sport,,60,2200
2020-05-18,"Royal Flush",5.9,"8 pitches w/ Kaite
",https://www.mountainproject.com/route/106811713/royal-flush,8,"Colorado > 10 Mile Canyon > Mount Royal (near Frisco)",3.0,3,Lead,Onsight,Sport,,1500,2400
2020-05-17,"Baby Face Nelson",5.9+,,https://www.mountainproject.com/route/106279330/baby-face-nelson,1,"Colorado > Canon City > Shelf Road > The Bank > 02. Bank Rob",2.4,3,Lead,Onsight,Sport,5.9+,50,2500
2020-05-17,"Ma Barker",5.7,,https://www.mountainproject.com/route/106978872/ma-barker,1,"Colorado > Canon City > Shelf Road > The Bank > 02. Bank Rob",1.5,2,Lead,Onsight,Sport,,60,1800
2020-05-17,"Purple Packer Smacker",5.7,,https://www.mountainproject.com/route/108290650/purple-packer-smacker,1,"Colorado > Canon City > Shelf Road > The Bank > 02. Bank Rob",1.6,2,Lead,Onsight,Sport,,40,1800
2020-05-14,Levada,5.8,,https://www.mountainproject.com/route/106273826/levada,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.0,2,Lead,Onsight,Sport,,80,2100
2020-05-14,"Gondolier Arete",5.10a,,https://www.mountainproject.com/route/106210217/gondolier-arete,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.4,2,Lead,Redpoint,Sport,,55,2600
2020-05-13,"Falcon's Talon",V3-4,s,https://www.mountainproject.com/route/106411716/falcons-talon,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > Mezzanine",2.7,2,,,Boulder,,17,20350
2020-05-13,"The Whopper",5.9,,https://www.mountainproject.com/route/111097367/the-whopper,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.3,2,Lead,Onsight,Sport,"5.9 PG13",50,2400
2020-05-13,"Buckets of Rain",5.9,,https://www.mountainproject.com/route/108243323/buckets-of-rain,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.2,1,Lead,Redpoint,Sport,,50,2400
2020-05-08,"Ivy League",5.10a,,https://www.mountainproject.com/route/106210078/ivy-league,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.4,2,Lead,Onsight,Sport,,50,2600
2020-05-08,Beasto,5.10-,,https://www.mountainproject.com/route/106243288/beasto,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.5,2,Lead,Redpoint,Sport,,70,2700
2020-05-08,Berga,5.9,,https://www.mountainproject.com/route/113699177/berga,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.5,2,Lead,Onsight,Sport,,80,2400
2020-05-07,"Meat Market",5.10b,,https://www.mountainproject.com/route/113340702/meat-market,1,"Colorado > Denver South > Castlewood Canyon SP > The Grocery Store Walls",2.4,2,TR,,TR,,30,2900
2020-05-07,"Teething Biscuit",5.10a,,https://www.mountainproject.com/route/105749281/teething-biscuit,1,"Colorado > Denver South > Castlewood Canyon SP > The Grocery Store Walls",2.4,2,TR,,"Trad, TR",,40,2600
2020-05-07,"Banana Peel",5.10a,,https://www.mountainproject.com/route/105749443/banana-peel,1,"Colorado > Denver South > Castlewood Canyon SP > The Grocery Store Walls",2.0,2,TR,,TR,5.10a/b,40,2600
2020-05-06,"Don't Rock My Boat",5.7,,https://www.mountainproject.com/route/110250818/dont-rock-my-boat,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > B. Recessed Slab",2.6,3,Lead,Onsight,Sport,,205,1800
2020-05-06,Allrete,5.8,,https://www.mountainproject.com/route/111901100/allrete,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > B. Upper Tier > B. First, Second, and Third Triangles",1.3,2,Lead,Onsight,Trad,,280,2100
